arm,seed,targeting_mode,delta_aff_plateau,delta_aff_per_contact,delta_aff_per_cross_contact,delta_aff_level_none,toward_other_camp,toward_mean,toward_own_pole,delta_k,delta_bic_margin,ideo_level_toward_other_camp,ideo_level_toward_mean,ideo_level_toward_own_pole,diversity_ratio_arm,diversity_ratio_none,diversity_floor_break_even,scenario,lhs_index,affective,ideological,structural
exposure,1,distance,0.00020151547772151446,4.102931440934836e-9,8.233859513014401e-9,0.0069100701470514725,-0.0003696726926618538,-0.00038207580935137493,0.00035645248493420753,0.0,0.00034492577311993206,-0.006087245077700042,-0.005407815420161998,0.0059332347589469625,1.0053551111923014,1.005219571314781,NaN,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
engagement,1,distance,0.012062524051377643,1.499325575351776e-7,2.856860964729565e-7,0.0069100701470514725,-0.008675153756289591,-0.00852958493108942,0.007808973045299557,0.0,-0.0003020087829874035,-0.006087245077700042,-0.005407815420161998,0.0059332347589469625,1.012254513485829,1.005219571314781,NaN,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
composition,1,distance,-0.011198194021974972,-1.4037222214948257e-7,-2.675857014976456e-7,0.0069100701470514725,-0.008533079781635483,-0.008404656200391849,0.007713948659017185,0.0,-0.00037040938650838295,-0.006087245077700042,-0.005407815420161998,0.0059332347589469625,1.012056590692658,1.005219571314781,1.012056590692658,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
exposure,0,camp_pair,-0.00004170863717162243,-1.3099857775565322e-9,NaN,0.0009302577700116554,NaN,NaN,NaN,0.0,0.000037320339301028654,NaN,NaN,NaN,0.9974474354160554,0.9977217798962632,0.9974474354160554,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
engagement,0,camp_pair,0.0,0.0,NaN,0.0009302577700116554,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9977217798962632,0.9977217798962632,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
composition,0,camp_pair,-0.003081763951618244,-9.966572722804061e-8,NaN,0.0009302577700116554,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9977217798962632,0.9977217798962632,0.9977217798962632,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
exposure,1,camp_pair,0.00007282413762343953,2.2798865951862607e-9,NaN,0.0007436560401327119,NaN,NaN,NaN,0.0,0.00004588955071881118,NaN,NaN,NaN,0.9975826042664074,0.9977309575407698,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
engagement,1,camp_pair,0.0,0.0,NaN,0.0007436560401327119,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9977309575407698,0.9977309575407698,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
composition,1,camp_pair,-0.003052792351911471,-9.860758913115639e-8,NaN,0.0007436560401327119,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9977309575407698,0.9977309575407698,0.9977309575407698,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
exposure,0,distance,-0.00004170863717162243,-1.3099857775565322e-9,NaN,0.0009302577700116554,NaN,NaN,NaN,0.0,0.000037320339301028654,NaN,NaN,NaN,0.9974474354160554,0.9977217798962632,0.9974474354160554,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
engagement,0,distance,0.0012376634626169447,2.4597811086273643e-8,NaN,0.0009302577700116554,NaN,NaN,NaN,0.0,0.000031103209246506613,NaN,NaN,NaN,0.9989033485439507,0.9977217798962632,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
composition,0,distance,-0.004036497239129466,-8.022293582815538e-8,NaN,0.0009302577700116554,NaN,NaN,NaN,0.0,0.000031103209246506613,NaN,NaN,NaN,0.9989033485439507,0.9977217798962632,0.9989033485439507,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
exposure,1,distance,0.00007282413762343953,2.2798865951862607e-9,NaN,0.0007436560401327119,NaN,NaN,NaN,0.0,0.00004588955071881118,NaN,NaN,NaN,0.9975826042664074,0.9977309575407698,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
engagement,1,distance,0.001338418403877939,2.6751247279300027e-8,NaN,0.0007436560401327119,NaN,NaN,NaN,0.0,0.00004066826726711881,NaN,NaN,NaN,0.9996197403783365,0.9977309575407698,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
composition,1,distance,-0.004093024921712096,-8.180814122385865e-8,NaN,0.0007436560401327119,NaN,NaN,NaN,0.0,0.00004066826726711881,NaN,NaN,NaN,0.9996197403783365,0.9977309575407698,0.9996197403783365,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
exposure,0,camp_pair,-0.000033878044273571994,-1.049018246588388e-9,NaN,0.0010835601979061193,NaN,NaN,NaN,0.0,2.992051799250925e-6,NaN,NaN,NaN,0.997763702859396,0.9975770979329591,0.997763702859396,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
engagement,0,camp_pair,0.0,0.0,NaN,0.0010835601979061193,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975770979329591,0.9975770979329591,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
composition,0,camp_pair,-0.003578015749491903,-1.1370330969530644e-7,NaN,0.0010835601979061193,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975770979329591,0.9975770979329591,0.9975770979329591,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
exposure,1,camp_pair,0.00007411447968275198,2.292224033734945e-9,NaN,0.000979524778476848,NaN,NaN,NaN,0.0,-0.00005894613051531106,NaN,NaN,NaN,0.9978371815937125,0.9980984394588823,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
engagement,1,camp_pair,0.0,0.0,NaN,0.000979524778476848,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9980984394588823,0.9980984394588823,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
composition,1,camp_pair,-0.003666054279459874,-1.1704780433127531e-7,NaN,0.000979524778476848,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9980984394588823,0.9980984394588823,0.9980984394588823,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
exposure,0,distance,-0.000033878044273571994,-1.049018246588388e-9,NaN,0.0010835601979061193,NaN,NaN,NaN,0.0,2.992051799250925e-6,NaN,NaN,NaN,0.997763702859396,0.9975770979329591,0.997763702859396,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
engagement,0,distance,0.0020537303734243784,3.9674111338247434e-8,NaN,0.0010835601979061193,NaN,NaN,NaN,0.0,0.00004818314221108691,NaN,NaN,NaN,0.9991340867577204,0.9975770979329591,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
composition,0,distance,-0.004529880724557511,-8.750856224393917e-8,NaN,0.0010835601979061193,NaN,NaN,NaN,0.0,0.00004818314221108691,NaN,NaN,NaN,0.9991340867577204,0.9975770979329591,0.9991340867577204,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
exposure,1,distance,0.00007411447968275198,2.292224033734945e-9,NaN,0.000979524778476848,NaN,NaN,NaN,0.0,-0.00005894613051531106,NaN,NaN,NaN,0.9978371815937125,0.9980984394588823,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
engagement,1,distance,0.0018482315880465894,3.572152276858503e-8,NaN,0.000979524778476848,NaN,NaN,NaN,0.0,-0.0001848123800905939,NaN,NaN,NaN,0.999657915025957,0.9980984394588823,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
composition,1,distance,-0.004768857478563593,-9.216964589415525e-8,NaN,0.000979524778476848,NaN,NaN,NaN,0.0,-0.0001848123800905939,NaN,NaN,NaN,0.999657915025957,0.9980984394588823,0.999657915025957,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
exposure,0,camp_pair,0.00007012147986806827,2.191844206928866e-9,NaN,0.00017796842727837991,NaN,NaN,NaN,0.0,7.608739159663258e-6,NaN,NaN,NaN,0.9975599981923057,0.9971801216460837,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
engagement,0,camp_pair,0.0,0.0,NaN,0.00017796842727837991,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9971801216460837,0.9971801216460837,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
composition,0,camp_pair,-0.0012634507881969237,-4.0847395434901025e-8,NaN,0.00017796842727837991,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9971801216460837,0.9971801216460837,0.9971801216460837,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
exposure,1,camp_pair,0.000015392138380337927,4.823760813669475e-10,NaN,0.00013154242770707647,NaN,NaN,NaN,0.0,-0.00039625771215022476,NaN,NaN,NaN,0.9974745316528187,0.9970143900622314,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
engagement,1,camp_pair,0.0,0.0,NaN,0.00013154242770707647,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9970143900622314,0.9970143900622314,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
composition,1,camp_pair,-0.0012675298092034437,-4.1024365122938916e-8,NaN,0.00013154242770707647,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9970143900622314,0.9970143900622314,0.9970143900622314,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
exposure,0,distance,0.00007012147986806827,2.191844206928866e-9,NaN,0.00017796842727837991,NaN,NaN,NaN,0.0,7.608739159663258e-6,NaN,NaN,NaN,0.9975599981923057,0.9971801216460837,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
engagement,0,distance,0.00039843517699042486,7.945661122553093e-9,NaN,0.00017796842727837991,NaN,NaN,NaN,0.0,0.00002484700225864611,NaN,NaN,NaN,0.9989963922912642,0.9971801216460837,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
composition,0,distance,-0.001880767824802454,-3.750658739261051e-8,NaN,0.00017796842727837991,NaN,NaN,NaN,0.0,0.00002484700225864611,NaN,NaN,NaN,0.9989963922912642,0.9971801216460837,0.9989963922912642,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
exposure,1,distance,0.000015392138380337927,4.823760813669475e-10,NaN,0.00013154242770707647,NaN,NaN,NaN,0.0,-0.00039625771215022476,NaN,NaN,NaN,0.9974745316528187,0.9970143900622314,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
engagement,1,distance,0.0003857832135271133,7.82918748913472e-9,NaN,0.00013154242770707647,NaN,NaN,NaN,0.0,-0.00023131752980415365,NaN,NaN,NaN,0.998973473438551,0.9970143900622314,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
composition,1,distance,-0.00187299131301219,-3.8010985550729375e-8,NaN,0.00013154242770707647,NaN,NaN,NaN,0.0,-0.00023131752980415365,NaN,NaN,NaN,0.998973473438551,0.9970143900622314,0.998973473438551,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
exposure,0,camp_pair,-0.000028669699042305208,-9.05578162364737e-10,NaN,0.00035032448112143344,NaN,NaN,NaN,0.0,-2.96160728849304e-6,NaN,NaN,NaN,0.9974620979279734,0.9975075011065802,0.9974620979279734,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
engagement,0,camp_pair,0.0,0.0,NaN,0.00035032448112143344,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975075011065802,0.9975075011065802,NaN,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
composition,0,camp_pair,-0.001761901286877976,-5.727152798329138e-8,NaN,0.00035032448112143344,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975075011065802,0.9975075011065802,0.9975075011065802,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
exposure,1,camp_pair,-9.449952506623838e-6,-2.9880327915714403e-10,NaN,0.0002818791159657774,NaN,NaN,NaN,0.0,-0.00004604598016015593,NaN,NaN,NaN,0.9972426672279819,0.9974002294352741,0.9972426672279819,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
engagement,1,camp_pair,0.0,0.0,NaN,0.0002818791159657774,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9974002294352741,0.9974002294352741,NaN,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
composition,1,camp_pair,-0.0017615175737086264,-5.740460059012665e-8,NaN,0.0002818791159657774,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9974002294352741,0.9974002294352741,0.9974002294352741,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
exposure,0,distance,-0.000028669699042305208,-9.05578162364737e-10,NaN,0.00035032448112143344,NaN,NaN,NaN,0.0,-2.96160728849304e-6,NaN,NaN,NaN,0.9974620979279734,0.9975075011065802,0.9974620979279734,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
engagement,0,distance,0.000505530021416456,1.0395435357114045e-8,NaN,0.00035032448112143344,NaN,NaN,NaN,0.0,-0.000010394049354878199,NaN,NaN,NaN,0.9985896750473198,0.9975075011065802,NaN,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
composition,0,distance,-0.002393045437839747,-4.920924198724546e-8,NaN,0.00035032448112143344,NaN,NaN,NaN,0.0,-0.000010394049354878199,NaN,NaN,NaN,0.9985896750473198,0.9975075011065802,0.9985896750473198,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
exposure,1,distance,-9.449952506623838e-6,-2.9880327915714403e-10,NaN,0.0002818791159657774,NaN,NaN,NaN,0.0,-0.00004604598016015593,NaN,NaN,NaN,0.9972426672279819,0.9974002294352741,0.9972426672279819,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
engagement,1,distance,0.00047346815366555717,9.696454026614454e-9,NaN,0.0002818791159657774,NaN,NaN,NaN,0.0,-0.00007493619896198345,NaN,NaN,NaN,0.9989167123358467,0.9974002294352741,NaN,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
composition,1,distance,-0.00255671520047282,-5.23605890039284e-8,NaN,0.0002818791159657774,NaN,NaN,NaN,0.0,-0.00007493619896198345,NaN,NaN,NaN,0.9989167123358467,0.9974002294352741,0.9989167123358467,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
exposure,0,camp_pair,0.00006596419212567817,2.035366476154098e-9,NaN,0.0004718624702831353,NaN,NaN,NaN,0.0,-0.000027582873078177417,NaN,NaN,NaN,0.9975769086283945,0.9976021153276671,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
engagement,0,camp_pair,0.0,0.0,NaN,0.0004718624702831353,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9976021153276671,0.9976021153276671,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
composition,0,camp_pair,-0.002321052292875103,-7.331413793471377e-8,NaN,0.0004718624702831353,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9976021153276671,0.9976021153276671,0.9976021153276671,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
exposure,1,camp_pair,-0.00004579048184449874,-1.4110218736749273e-9,NaN,0.00039254582813219585,NaN,NaN,NaN,0.0,0.0000252514921341776,NaN,NaN,NaN,0.9978571525150505,0.997921149971564,0.9978571525150505,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
engagement,1,camp_pair,0.0,0.0,NaN,0.00039254582813219585,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.997921149971564,0.997921149971564,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
composition,1,camp_pair,-0.002424400590446796,-7.743214916789511e-8,NaN,0.00039254582813219585,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.997921149971564,0.997921149971564,0.997921149971564,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
exposure,0,distance,0.00006596419212567817,2.035366476154098e-9,NaN,0.0004718624702831353,NaN,NaN,NaN,0.0,-0.000027582873078177417,NaN,NaN,NaN,0.9975769086283945,0.9976021153276671,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
engagement,0,distance,0.0009907351016610333,1.902260093047566e-8,NaN,0.0004718624702831353,NaN,NaN,NaN,0.0,-0.00011621588590758972,NaN,NaN,NaN,0.9999430425047704,0.9976021153276671,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
composition,0,distance,-0.0033147025872991565,-6.364391896046919e-8,NaN,0.0004718624702831353,NaN,NaN,NaN,0.0,-0.00011621588590758972,NaN,NaN,NaN,0.9999430425047704,0.9976021153276671,0.9999430425047704,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
exposure,1,distance,-0.00004579048184449874,-1.4110218736749273e-9,NaN,0.00039254582813219585,NaN,NaN,NaN,0.0,0.0000252514921341776,NaN,NaN,NaN,0.9978571525150505,0.997921149971564,0.9978571525150505,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
engagement,1,distance,0.00097463527916819,1.8699115136951577e-8,NaN,0.00039254582813219585,NaN,NaN,NaN,0.0,-0.00004065710477488271,NaN,NaN,NaN,0.9999578825982535,0.997921149971564,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
composition,1,distance,-0.0033408924179235133,-6.409754840419618e-8,NaN,0.00039254582813219585,NaN,NaN,NaN,0.0,-0.00004065710477488271,NaN,NaN,NaN,0.9999578825982535,0.997921149971564,0.9999578825982535,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
exposure,0,camp_pair,0.00007397880185044947,2.326596906955042e-9,NaN,0.00034831835094617514,NaN,NaN,NaN,0.0,0.00003345646815917924,NaN,NaN,NaN,0.9972812784597638,0.9975523249449922,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
engagement,0,camp_pair,0.0,0.0,NaN,0.00034831835094617514,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975523249449922,0.9975523249449922,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
composition,0,camp_pair,-0.0017375766343349919,-5.668906836106463e-8,NaN,0.00034831835094617514,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975523249449922,0.9975523249449922,0.9975523249449922,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
exposure,1,camp_pair,0.000016412941252430535,5.152067442769418e-10,NaN,0.00024190102082388698,NaN,NaN,NaN,0.0,0.00003855770694638494,NaN,NaN,NaN,0.997373971879159,0.9976174262456612,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
engagement,1,camp_pair,0.0,0.0,NaN,0.00024190102082388698,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9976174262456612,0.9976174262456612,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
composition,1,camp_pair,-0.0017941209401707292,-5.84099798206384e-8,NaN,0.00024190102082388698,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9976174262456612,0.9976174262456612,0.9976174262456612,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
exposure,0,distance,0.00007397880185044947,2.326596906955042e-9,NaN,0.00034831835094617514,NaN,NaN,NaN,0.0,0.00003345646815917924,NaN,NaN,NaN,0.9972812784597638,0.9975523249449922,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
engagement,0,distance,0.0007027401959264767,1.4134238337989033e-8,NaN,0.00034831835094617514,NaN,NaN,NaN,0.0,0.000016711290475715512,NaN,NaN,NaN,0.9988591883755316,0.9975523249449922,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
composition,0,distance,-0.002578452110441831,-5.1860498208769914e-8,NaN,0.00034831835094617514,NaN,NaN,NaN,0.0,0.000016711290475715512,NaN,NaN,NaN,0.9988591883755316,0.9975523249449922,0.9988591883755316,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
exposure,1,distance,0.000016412941252430535,5.152067442769418e-10,NaN,0.00024190102082388698,NaN,NaN,NaN,0.0,0.00003855770694638494,NaN,NaN,NaN,0.997373971879159,0.9976174262456612,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
engagement,1,distance,0.0005472469496430876,1.1177657828858589e-8,NaN,0.00024190102082388698,NaN,NaN,NaN,0.0,0.00002188242458926737,NaN,NaN,NaN,0.9986327824330764,0.9976174262456612,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
composition,1,distance,-0.0025414201930823443,-5.190915241492564e-8,NaN,0.00024190102082388698,NaN,NaN,NaN,0.0,0.00002188242458926737,NaN,NaN,NaN,0.9986327824330764,0.9976174262456612,0.9986327824330764,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
