arm,seed,targeting_mode,delta_aff_plateau,delta_aff_per_contact,delta_aff_per_cross_contact,toward_other_camp,toward_mean,toward_own_pole,delta_k,delta_bic_margin,ideo_level_toward_other_camp,ideo_level_toward_mean,ideo_level_toward_own_pole,diversity_ratio_arm,diversity_ratio_none,diversity_floor_break_even,scenario,lhs_index,affective,ideological,structural
composition,1,distance,-0.014547130913672435,-1.8310484868745747e-7,-2.0639790743139901e-7,-0.008762440728843504,-0.00864614029173618,0.0078026114798973745,0.0,-0.0006365571432468062,-0.006223721789563409,-0.005533854451213122,0.0060995274261692305,1.0123695230034206,1.0051445618624941,1.0123695230034206,cross_cut,5,0.618863956348777,0.5008076451955685,0.1543103894957973
exposure,0,camp_pair,-0.00005005083549658451,-1.5719977228111596e-9,-2.3791812281496656e-9,NaN,NaN,NaN,0.0,0.000037320339301028654,NaN,NaN,NaN,0.9974474354160554,0.9977217798962632,0.9974474354160554,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
engagement,0,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9977217798962632,0.9977217798962632,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
composition,0,camp_pair,-0.00360945308755245,-1.1673144748075579e-7,-1.7847374839559186e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9977217798962632,0.9977217798962632,0.9977217798962632,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
exposure,1,camp_pair,0.00008726710416395722,2.7320488436527838e-9,4.146296582123686e-9,NaN,NaN,NaN,0.0,0.00004588955071881118,NaN,NaN,NaN,0.9975826042664074,0.9977309575407698,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
engagement,1,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9977309575407698,0.9977309575407698,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
composition,1,camp_pair,-0.003562412441644347,-1.1506871803496066e-7,-1.7749053069823861e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9977309575407698,0.9977309575407698,0.9977309575407698,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
exposure,0,distance,-0.00005005083549658451,-1.5719977228111596e-9,-2.3791812281496656e-9,NaN,NaN,NaN,0.0,0.000037320339301028654,NaN,NaN,NaN,0.9974474354160554,0.9977217798962632,0.9974474354160554,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
engagement,0,distance,0.0014494626274040856,2.880719110032764e-8,4.1590273662279e-8,NaN,NaN,NaN,0.0,0.000031103209246506613,NaN,NaN,NaN,0.9989033485439507,0.9977217798962632,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
composition,0,distance,-0.004712620790072952,-9.36604815580124e-8,-1.3522196752095928e-7,NaN,NaN,NaN,0.0,0.000031103209246506613,NaN,NaN,NaN,0.9989033485439507,0.9977217798962632,0.9989033485439507,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
exposure,1,distance,0.00008726710416395722,2.7320488436527838e-9,4.146296582123686e-9,NaN,NaN,NaN,0.0,0.00004588955071881118,NaN,NaN,NaN,0.9975826042664074,0.9977309575407698,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
engagement,1,distance,0.0015628561895875692,3.123713202725394e-8,4.481822114615495e-8,NaN,NaN,NaN,0.0,0.00004066826726711881,NaN,NaN,NaN,0.9996197403783365,0.9977309575407698,NaN,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
composition,1,distance,-0.00475319226455051,-9.500304334327051e-8,-1.363078851925815e-7,NaN,NaN,NaN,0.0,0.00004066826726711881,NaN,NaN,NaN,0.9996197403783365,0.9977309575407698,0.9996197403783365,low_tribalization,0,0.28233384987474897,0.19915329496765338,0.30194285466433396
exposure,0,camp_pair,-0.00004098003783947757,-1.2689282501773516e-9,-1.7946151889414305e-9,NaN,NaN,NaN,0.0,2.992051799250925e-6,NaN,NaN,NaN,0.997763702859396,0.9975770979329591,0.997763702859396,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
engagement,0,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975770979329591,0.9975770979329591,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
composition,0,camp_pair,-0.004258995555517564,-1.353437001244936e-7,-1.91510209789899e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975770979329591,0.9975770979329591,0.9975770979329591,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
exposure,1,camp_pair,0.00008915681713794754,2.757455761542311e-9,3.9200148231598464e-9,NaN,NaN,NaN,0.0,-0.00005894613051531106,NaN,NaN,NaN,0.9978371815937125,0.9980984394588823,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
engagement,1,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9980984394588823,0.9980984394588823,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
composition,1,camp_pair,-0.004343541816645646,-1.3867826112338833e-7,-1.9848025117189025e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9980984394588823,0.9980984394588823,0.9980984394588823,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
exposure,0,distance,-0.00004098003783947757,-1.2689282501773516e-9,-1.7946151889414305e-9,NaN,NaN,NaN,0.0,2.992051799250925e-6,NaN,NaN,NaN,0.997763702859396,0.9975770979329591,0.997763702859396,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
engagement,0,distance,0.002435574933692175,4.705061206784845e-8,6.340166428978719e-8,NaN,NaN,NaN,0.0,0.00004818314221108691,NaN,NaN,NaN,0.9991340867577204,0.9975770979329591,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
composition,0,distance,-0.005372714607249862,-1.0379048792137278e-7,-1.3985981015878854e-7,NaN,NaN,NaN,0.0,0.00004818314221108691,NaN,NaN,NaN,0.9991340867577204,0.9975770979329591,0.9991340867577204,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
exposure,1,distance,0.00008915681713794754,2.757455761542311e-9,3.9200148231598464e-9,NaN,NaN,NaN,0.0,-0.00005894613051531106,NaN,NaN,NaN,0.9978371815937125,0.9980984394588823,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
engagement,1,distance,0.0021821525466584335,4.217534879509922e-8,5.676775615656695e-8,NaN,NaN,NaN,0.0,-0.0001848123800905939,NaN,NaN,NaN,0.999657915025957,0.9980984394588823,NaN,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
composition,1,distance,-0.005639047850791279,-1.0898816874355004e-7,-1.4669739466158375e-7,NaN,NaN,NaN,0.0,-0.0001848123800905939,NaN,NaN,NaN,0.999657915025957,0.9980984394588823,0.999657915025957,low_tribalization,1,0.33265981952231605,0.2517141945764657,0.03127342398215099
exposure,0,camp_pair,0.0000798647994935675,2.496399083944971e-9,3.907279818667686e-9,NaN,NaN,NaN,0.0,7.608739159663258e-6,NaN,NaN,NaN,0.9975599981923057,0.9971801216460837,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
engagement,0,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9971801216460837,0.9971801216460837,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
composition,0,camp_pair,-0.0014531281656285366,-4.697966976911631e-8,-7.271821876737911e-8,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9971801216460837,0.9971801216460837,0.9971801216460837,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
exposure,1,camp_pair,0.00001892491202307167,5.930901006948407e-10,9.324913536867047e-10,NaN,NaN,NaN,0.0,-0.00039625771215022476,NaN,NaN,NaN,0.9974745316528187,0.9970143900622314,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
engagement,1,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9970143900622314,0.9970143900622314,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
composition,1,camp_pair,-0.0014436331209168596,-4.672405479227302e-8,-7.323997366530665e-8,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9970143900622314,0.9970143900622314,0.9970143900622314,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
exposure,0,distance,0.0000798647994935675,2.496399083944971e-9,3.907279818667686e-9,NaN,NaN,NaN,0.0,7.608739159663258e-6,NaN,NaN,NaN,0.9975599981923057,0.9971801216460837,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
engagement,0,distance,0.00045444284310700023,9.062575393498858e-9,1.325601899267838e-8,NaN,NaN,NaN,0.0,0.00002484700225864611,NaN,NaN,NaN,0.9989963922912642,0.9971801216460837,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
composition,0,distance,-0.002157757215183853,-4.3030356270492636e-8,-6.294140409497267e-8,NaN,NaN,NaN,0.0,0.00002484700225864611,NaN,NaN,NaN,0.9989963922912642,0.9971801216460837,0.9989963922912642,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
exposure,1,distance,0.00001892491202307167,5.930901006948407e-10,9.324913536867047e-10,NaN,NaN,NaN,0.0,-0.00039625771215022476,NaN,NaN,NaN,0.9974745316528187,0.9970143900622314,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
engagement,1,distance,0.0004398305963007887,8.926039498747615e-9,1.3096822687097302e-8,NaN,NaN,NaN,0.0,-0.00023131752980415365,NaN,NaN,NaN,0.998973473438551,0.9970143900622314,NaN,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
composition,1,distance,-0.002125512225224946,-4.313571233333224e-8,-6.329131480883023e-8,NaN,NaN,NaN,0.0,-0.00023131752980415365,NaN,NaN,NaN,0.998973473438551,0.9970143900622314,0.998973473438551,low_tribalization,2,0.00633748325744408,0.14204905971493076,0.05873046715614793
exposure,0,camp_pair,-0.00003271989995862201,-1.0335102169563792e-9,-1.7672103677354584e-9,NaN,NaN,NaN,0.0,-2.96160728849304e-6,NaN,NaN,NaN,0.9974620979279734,0.9975075011065802,0.9974620979279734,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
engagement,0,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975075011065802,0.9975075011065802,NaN,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
composition,0,camp_pair,-0.001990125210655197,-6.469006665762569e-8,-1.0894050857538849e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975075011065802,0.9975075011065802,0.9975075011065802,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
exposure,1,camp_pair,-9.456210570468748e-6,-2.990011563418943e-10,-5.065193942079784e-10,NaN,NaN,NaN,0.0,-0.00004604598016015593,NaN,NaN,NaN,0.9972426672279819,0.9974002294352741,0.9972426672279819,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
engagement,1,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9974002294352741,0.9974002294352741,NaN,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
composition,1,camp_pair,-0.00197088155382108,-6.422738557717135e-8,-1.0746941239004744e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9974002294352741,0.9974002294352741,0.9974002294352741,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
exposure,0,distance,-0.00003271989995862201,-1.0335102169563792e-9,-1.7672103677354584e-9,NaN,NaN,NaN,0.0,-2.96160728849304e-6,NaN,NaN,NaN,0.9974620979279734,0.9975075011065802,0.9974620979279734,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
engagement,0,distance,0.0005694038372806021,1.1708900622673289e-8,1.8581250400750623e-8,NaN,NaN,NaN,0.0,-0.000010394049354878199,NaN,NaN,NaN,0.9985896750473198,0.9975075011065802,NaN,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
composition,0,distance,-0.0026956764549202483,-5.543237620646203e-8,-8.796751256103147e-8,NaN,NaN,NaN,0.0,-0.000010394049354878199,NaN,NaN,NaN,0.9985896750473198,0.9975075011065802,0.9985896750473198,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
exposure,1,distance,-9.456210570468748e-6,-2.990011563418943e-10,-5.065193942079784e-10,NaN,NaN,NaN,0.0,-0.00004604598016015593,NaN,NaN,NaN,0.9972426672279819,0.9974002294352741,0.9972426672279819,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
engagement,1,distance,0.0005279625036554436,1.0812478315252075e-8,1.7008553321588982e-8,NaN,NaN,NaN,0.0,-0.00007493619896198345,NaN,NaN,NaN,0.9989167123358467,0.9974002294352741,NaN,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
composition,1,distance,-0.0028531433728851974,-5.8431329187269804e-8,-9.191531757627645e-8,NaN,NaN,NaN,0.0,-0.00007493619896198345,NaN,NaN,NaN,0.9989167123358467,0.9974002294352741,0.9989167123358467,low_tribalization,3,0.10251957566288045,0.05195771814103873,0.271509587933563
exposure,0,camp_pair,0.00007752147856632252,2.3919737901916913e-9,3.235589071594078e-9,NaN,NaN,NaN,0.0,-0.000027582873078177417,NaN,NaN,NaN,0.9975769086283945,0.9976021153276671,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
engagement,0,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9976021153276671,0.9976021153276671,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
composition,0,camp_pair,-0.002840172051339629,-8.971136331973938e-8,-1.2271742358017755e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9976021153276671,0.9976021153276671,0.9976021153276671,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
exposure,1,camp_pair,-0.00005588574879344943,-1.7221049178309327e-9,-2.3525888778551645e-9,NaN,NaN,NaN,0.0,0.0000252514921341776,NaN,NaN,NaN,0.9978571525150505,0.997921149971564,0.9978571525150505,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
engagement,1,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.997921149971564,0.997921149971564,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
composition,1,camp_pair,-0.0029547458416830374,-9.437067523740138e-8,-1.2887063161562445e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.997921149971564,0.997921149971564,0.997921149971564,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
exposure,0,distance,0.00007752147856632252,2.3919737901916913e-9,3.235589071594078e-9,NaN,NaN,NaN,0.0,-0.000027582873078177417,NaN,NaN,NaN,0.9975769086283945,0.9976021153276671,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
engagement,0,distance,0.0012057643773127902,2.3151268716884723e-8,2.9961345226935446e-8,NaN,NaN,NaN,0.0,-0.00011621588590758972,NaN,NaN,NaN,0.9999430425047704,0.9976021153276671,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
composition,0,distance,-0.004034597964531761,-7.746626405536962e-8,-1.0025340335284168e-7,NaN,NaN,NaN,0.0,-0.00011621588590758972,NaN,NaN,NaN,0.9999430425047704,0.9976021153276671,0.9999430425047704,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
exposure,1,distance,-0.00005588574879344943,-1.7221049178309327e-9,-2.3525888778551645e-9,NaN,NaN,NaN,0.0,0.0000252514921341776,NaN,NaN,NaN,0.9978571525150505,0.997921149971564,0.9978571525150505,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
engagement,1,distance,0.0011879425302931401,2.2791576115520127e-8,2.958613594075364e-8,NaN,NaN,NaN,0.0,-0.00004065710477488271,NaN,NaN,NaN,0.9999578825982535,0.997921149971564,NaN,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
composition,1,distance,-0.00405356535391499,-7.77707178142625e-8,-1.0095550293671522e-7,NaN,NaN,NaN,0.0,-0.00004065710477488271,NaN,NaN,NaN,0.9999578825982535,0.997921149971564,0.9999578825982535,low_tribalization,4,0.1878791542105581,0.3185202702048181,0.17941843204861835
exposure,0,camp_pair,0.00008345492422973111,2.624616291780077e-9,4.376929995790167e-9,NaN,NaN,NaN,0.0,0.00003345646815917924,NaN,NaN,NaN,0.9972812784597638,0.9975523249449922,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
engagement,0,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975523249449922,0.9975523249449922,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
composition,0,camp_pair,-0.001963883573888159,-6.407241440371143e-8,-1.0698281712088898e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9975523249449922,0.9975523249449922,0.9975523249449922,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
exposure,1,camp_pair,0.000016162896007865246,5.073577552144033e-10,8.488024371318794e-10,NaN,NaN,NaN,0.0,0.00003855770694638494,NaN,NaN,NaN,0.997373971879159,0.9976174262456612,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
engagement,1,camp_pair,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9976174262456612,0.9976174262456612,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
composition,1,camp_pair,-0.002012581500083932,-6.552225224911877e-8,-1.0994108489478488e-7,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.9976174262456612,0.9976174262456612,0.9976174262456612,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
exposure,0,distance,0.00008345492422973111,2.624616291780077e-9,4.376929995790167e-9,NaN,NaN,NaN,0.0,0.00003345646815917924,NaN,NaN,NaN,0.9972812784597638,0.9975523249449922,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
engagement,0,distance,0.0007901331998130257,1.5891976906474904e-8,2.467932283274068e-8,NaN,NaN,NaN,0.0,0.000016711290475715512,NaN,NaN,NaN,0.9988591883755316,0.9975523249449922,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
composition,0,distance,-0.00290863238167699,-5.8501425645668455e-8,-9.084933725877655e-8,NaN,NaN,NaN,0.0,0.000016711290475715512,NaN,NaN,NaN,0.9988591883755316,0.9975523249449922,0.9988591883755316,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
exposure,1,distance,0.000016162896007865246,5.073577552144033e-10,8.488024371318794e-10,NaN,NaN,NaN,0.0,0.00003855770694638494,NaN,NaN,NaN,0.997373971879159,0.9976174262456612,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
engagement,1,distance,0.0006118324225560801,1.2496832503851795e-8,1.9483247541829764e-8,NaN,NaN,NaN,0.0,0.00002188242458926737,NaN,NaN,NaN,0.9986327824330764,0.9976174262456612,NaN,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
composition,1,distance,-0.0028422830633460516,-5.805435289417781e-8,-9.05099214516464e-8,NaN,NaN,NaN,0.0,0.00002188242458926737,NaN,NaN,NaN,0.9986327824330764,0.9976174262456612,0.9986327824330764,low_tribalization,5,0.11699534048307098,0.06286906629506474,0.16553194162557228
